cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"58321","0","3452123","0","1st Enterprise Bank","Los Angeles","CA","90017","6/30/2013","8/19/2019","NM","818 W. 7th St., Suite 220","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/3/2006","7/3/2006","11/30/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","98527","95379","0","0","3148","0","0","0"
"34393","0","2531562","2531553","1st Equity Bank","Skokie","IL","60076","6/30/2013","8/19/2019","NM","3956 West Dempster Street","FIRST EQUITY CORP.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","15912","15912","0","0","0","0","0","0"
"57611","0","3203996","3203987","1st Equity Bank Northwest","Buffalo Grove","IL","60089","6/30/2013","8/19/2019","NM","1330 Dundee Road","NORTHWEST EQUITY CORP.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","427","427","0","0","0","0","0","0"
"1673","0","526452","0","1st Financial Bank USA","Dakota Dunes","SD","57049","6/30/2013","8/19/2019","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","13404","12980","0","424","0","0","0","0"
"58548","0","3655081","0","1st Manatee Bank","Parrish","FL","34219","6/30/2013","8/19/2019","NM","12215 Us Highway 301 N","","2","0","0","4","0","Manatee","35840","North Port-Sarasota-Bradenton, FL","11/13/2007","11/13/2007","8/1/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","8927","8927","0","0","0","0","0","0"
"6646","8805","480723","0","1st National Bank","Lebanon","OH","45036","6/30/2013","8/19/2019","N","730 East Main Street","","11","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","33252","28801","376","4075","0","0","0","0"
"3564","11706","737632","3437782","1st National Bank of South Florida","Homestead","FL","33030","6/30/2013","8/19/2019","N","1550 North Krome Avenue","HOMETOWN OF HOMESTEAD BANKING COMPANY","7","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/24/1932","1/1/1934","2/29/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","27311","25029","0","2282","0","0","0","0"
"26977","10790","1000511","2421896","1st National Community Bank","East Liverpool","OH","43920","6/30/2013","8/19/2019","N","16924 St. Clair Avenue","TRI-STATE 1ST BANC, INC.","6","0","1","8","0","Columbiana","","","6/1/1987","6/1/1987","9/30/2015","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","45528","14071","0","31457","0","0","0","0"
"57633","0","1018927","4347208","1st Security Bank of Washington","Mountlake Terrac","WA","98043","6/30/2013","8/19/2019","SB","6920 220th St Sw, Suite 300","FS BANCORP, INC.","8","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","8/10/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","61826","61818","8","0","0","0","0","0"
"9087","10250","991340","1199602","1st Source Bank","South Bend","IN","46601","6/30/2013","8/19/2019","SM","100 North Michigan Street","1ST SOURCE CORPORATION","79","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","248261","219399","12","28819","31","0","0","0"
"57626","0","3223305","3223293","1st State Bank","Saginaw","MI","48604","6/30/2013","8/19/2019","NM","4800 Fashion Sq Blvd, # 100","VALLEY FINANCIAL GROUP, LTD.","3","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/8/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststatebk.com","53942","53864","0","78","0","0","0","0"
"22543","14261","170640","3070152","1st State Bank of Mason City","Mason City","IL","62664","6/30/2013","8/19/2019","NM","123 West Elm Street","FIRSTATE BANCORP, INC.","1","0","0","2","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","7723","7630","3","90","0","0","0","0"
"8426","10595","526519","1830240","1st Summit Bank","Johnstown","PA","15904","6/30/2013","8/19/2019","NM","125 Donald Lane","1ST SUMMIT BANCORP OF JOHNSTOWN, INC.","15","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/4/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.com","41646","35275","4","5845","522","0","0","0"
"57869","0","3309393","0","1st Trust Bank, Inc.","Hazard","KY","41701","6/30/2013","8/19/2019","NM","24 Commerce Drive","","3","0","0","4","0","Perry","","","12/13/2004","12/13/2004","10/15/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","42764","41942","0","822","0","0","0","0"
"35408","0","2860440","2860431","1st United Bank","Boca Raton","FL","33432","6/30/2013","8/19/2019","SM","One North Federal Highway","1ST UNITED BANCORP, INC.","26","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/20/2000","4/20/2000","6/30/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","8387","8383","4","0","0","0","0","0"
"31249","6607","350572","3800630","1st United Bank","Faribault","MN","55021","6/30/2013","8/19/2019","NM","430 4th St Nw","FARIBAULT FSL BANCORPORATION, INC.","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.1stunited.com","51035","50950","0","85","0","0","0","0"
"9751","0","340256","3304352","21st Century Bank","Loretto","MN","55357","6/30/2013","8/19/2019","NM","699 North Medina Street","DOLPHIN FAMILY MANAGEMENT CO.","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","17725","16554","0","1171","0","0","0","0"
"29132","2966","777777","2499822","3rd Fed Bank","Newtown","PA","18940","6/30/2013","8/19/2019","SB","3 Penns Trail","TF FINANCIAL CORPORATION","14","0","1","5","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1921","3/23/1935","7/2/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","29985","25153","2108","2572","152","0","0","0"
"91005","0","455253","3688061","5Star Bank","Colorado Springs","CO","80914","6/30/2013","8/19/2019","NM","Pain&Stewart St, Bldg 1485,","ARMED FORCES BENEFIT ASSOCIATION","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/22/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","22272","22272","0","0","0","0","0","0"
"27831","358","671370","3825156","A J Smith Federal Savings Bank","Midlothian","IL","60445","6/30/2013","8/19/2019","SA","14757 S Cicero Ave","AJS BANCORP, MHC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","1/23/2019","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","30128","29736","0","392","0","0","0","0"
"35029","0","2775151","2775142","AB&T NATIONAL BANK","Albany","GA","31708","6/30/2013","8/19/2019","N","2815 Meredyth Drive","COMMUNITY CAPITAL BANCSHARES, INC.","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/31/2013","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","43298","41920","0","1372","6","0","0","0"
"32257","8059","762773","0","Abacus Federal Savings Bank","New York","NY","10013","6/30/2013","8/19/2019","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","57544","57544","0","0","0","0","0","0"
"30332","5179","114774","0","Abbeville Building & Loan (A State-Chartered Savings Bank)","Abbeville","LA","70510","6/30/2013","8/19/2019","SB","1212 Charity Street","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","6076","6058","12","6","0","0","0","0"
"30619","5642","416272","0","Abbeville Savings and Loan, SSB","Abbeville","SC","29620","6/30/2013","8/19/2019","SB","209 South Main St","","1","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","10/16/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","7267","7267","0","0","0","0","0","0"
"19795","16035","198149","3612794","AbbyBank","Abbotsford","WI","54405","6/30/2013","8/19/2019","NM","401 Spruce Streets","ABBY BANCORP, INC.","6","0","0","4","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","1/14/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","48756","47700","0","1056","0","0","0","0"
"11694","11442","4839","1143641","ABC Bank","Chicago","IL","60644","6/30/2013","8/19/2019","NM","5645 West Lake Street","GREATER CHICAGO FINANCIAL CORP.","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/2/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","57242","57104","0","138","0","0","0","0"
"26549","0","117672","0","Abington Bank","Abington","MA","2351","6/30/2013","8/19/2019","SM","6 Harrison Avenue","","1","0","0","5","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","3/31/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","23149","23149","0","0","0","0","0","0"
"32266","8070","202578","3910641","Acacia Federal Savings Bank","Falls Church","VA","22043","6/30/2013","8/19/2019","SA","7600 Leesburg Pike, # 200","AMERITAS MUTUAL HOLDING COMPANY","1","0","0","5","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/15/1985","1/15/1985","10/31/2013","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","50932","50932","0","0","0","0","0","0"
"19600","0","535753","2107707","Academy Bank, National Association","Colorado Springs","CO","80920","6/30/2013","8/19/2019","N","2835 Briargate Boulevard","DICKINSON FINANCIAL CORPORATION II","54","0","0","7","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","6/18/2015","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","104990","104902","50","0","38","0","0","0"
"4061","13760","266253","1055708","ACB Bank","Cherokee","OK","73728","6/30/2013","8/19/2019","NM","323 S Grand Street","ALFALFA COUNTY BANCSHARES, INC.","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/12/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","37777","27786","0","9991","0","0","0","0"
"58727","0","3614837","3637939","Access Bank","Omaha","NE","68114","6/30/2013","8/19/2019","NM","8712 West Dodge Road","3MV BANCORP, INC.","3","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/5/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.ACCESSBANK.COM","69754","69754","0","0","0","0","0","0"
"35189","0","2859903","3109904","Access National Bank","Reston","VA","20191","6/30/2013","8/19/2019","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORPORATION","5","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","3/31/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","108888","107830","0","1058","0","0","0","0"
"58562","0","3535848","0","AccessBank Texas","Denton","TX","76201","6/30/2013","8/19/2019","NM","320 W Eagle Drive, # 100","","1","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","10/31/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","31077","31077","0","0","0","0","0","0"
"14936","11454","730446","1205950","Ackley State Bank","Ackley","IA","50601","6/30/2013","8/19/2019","SM","650 Main Street","GNB BANCORPORATION","6","0","0","2","1","Hardin","","","1/1/1934","12/18/1934","12/31/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","42985","35484","4","7262","235","0","0","0"
"7506","12499","5210","1117464","ACNB Bank","Gettysburg","PA","17325","6/30/2013","8/19/2019","NM","16 Lincoln Square","ACNB CORPORATION","19","0","0","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","6/30/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","95617","55601","3","40013","0","0","0","0"
"18489","12279","463650","1055623","Adams Bank & Trust","Ogallala","NE","69153","6/30/2013","8/19/2019","SM","315 North Spruce Street","ADBANC, INC.","16","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.abtbank.com","76463","72118","0","4345","0","0","0","0"
"90140","12033","343903","0","Adams Community Bank","Adams","MA","1220","6/30/2013","8/19/2019","SB","2 Center Street","","7","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","10/15/2015","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","64917","63709","1","1207","0","0","0","0"
"14311","0","9553","1053870","Adams County Bank","Kenesaw","NE","68956","6/30/2013","8/19/2019","NM","401 N. Smith Avenue","FIRST KENESAW COMPANY","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.adamscountybank.net","35870","33377","0","2493","0","0","0","0"
"32304","8120","312570","0","Adams County Building and Loan Company","West Union","OH","45693","6/30/2013","8/19/2019","SA","201 West Main Street","","2","0","0","8","0","Adams","","","1/22/1907","4/4/1985","4/20/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","0","0","0","0","0","0","0","0"
"58697","18056","3603765","1131013","Adams Dairy Bank","Blue Springs","MO","64014","6/30/2013","8/19/2019","NM","651 Ne Coronado Drive","CARROLL COUNTY BANCSHARES, INC.","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/3/2008","1/3/2008","3/2/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","18185","18185","0","0","0","0","0","0"
"9812","0","332756","0","Adams State Bank","Adams","NE","68301","6/30/2013","8/19/2019","NM","649 Main Street","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.adamsstate.com","12320","9694","0","2626","0","0","0","0"
"28380","1473","101671","2467474","Adirondack Bank","Utica","NY","13501","6/30/2013","8/19/2019","SM","185 Genesee Street","ADIRONDACK BANCORP, INC.","18","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","12/31/2013","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","44188","38930","0","5258","0","0","0","0"
"27015","13964","541307","4184177","Admirals Bank","Boston","MA","2116","6/30/2013","8/19/2019","SA","579 Boylston Street","LAZARES & COMPANY LLC","3","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","12/31/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.admiralsbank.com","17194","17194","0","0","0","0","0","0"
"8251","0","94858","1399505","Adrian Bank","Adrian","MO","64720","6/30/2013","8/19/2019","SM","130 East Main Street","ADRIAN BANCSHARES, INC.","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","31800","26676","0","5092","32","0","0","0"
"8822","0","293352","1125254","Adrian State Bank","Adrian","MN","56110","6/30/2013","8/19/2019","NM","322 Maine Avenue","ADRIAN BUILDING CORPORATION","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","9045","8305","0","740","0","0","0","0"
"31372","6824","405173","0","Advance Bank","Baltimore","MD","21215","6/30/2013","8/19/2019","SA","4801 Seton Drive","","2","0","0","4","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","1/1/1957","10/16/1963","12/12/2013","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","7295","7295","0","0","0","0","0","0"
"29864","4226","834979","1251256","Advantage Bank","Cambridge","OH","43725","6/30/2013","8/19/2019","NM","814 Wheeling Avenue","CAMCO FINANCIAL CORPORATION","23","0","1","4","0","Guernsey","","","1/1/1891","5/2/1938","2/28/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","46224","43903","0","0","2321","0","0","0"
"18152","15877","438050","1066928","Advantage Bank","Oklahoma City","OK","73141","6/30/2013","8/19/2019","NM","8001 Ne 23rd Street","SPENCER BANCSHARES, INC.","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","11/17/1913","2/15/1960","5/27/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.advantagebank.biz","29294","23293","0","6001","0","0","0","0"
"57072","0","2927615","2926270","Advantage Bank","Loveland","CO","80537","6/30/2013","8/19/2019","NM","1475 North Denver Avenue","ADVANTAGE BANCORP, INC.","4","0","0","4","0","Larimer","22660","Fort Collins, CO","9/21/2000","9/21/2000","5/28/2015","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","http://www.advantagebanks.com","42949","42800","0","149","0","0","0","0"
"10375","14584","189549","3155273","Advantage Community Bank","Dorchester","WI","54425","6/30/2013","8/19/2019","NM","101 West Center Street","ADVANTAGE COMMUNITY BANCSHARES, INC.","4","0","0","4","0","Clark","","","8/9/1906","1/1/1934","6/30/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.advantagecommunity.com","27622","26304","0","1295","23","0","0","0"
"34885","14544","965789","3823291","Affiliated Bank","Bedford","TX","76021","6/30/2013","8/19/2019","SA","500 Harwood Rd.","BANCAFFILIATED, INC.","3","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/1/1959","6/1/1998","2/27/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.affiliatedbank.com","27213","27213","0","0","0","0","0","0"
"57264","0","3118447","3118456","Affinity Bank","Atlanta","GA","30328","6/30/2013","8/19/2019","NM","5660 New Northside Drive, #","ABB FINANCIAL GROUP, INC.","1","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","9/3/2002","9/3/2002","12/26/2017","Stock","0","0","FDIC","DIF","Atlanta","NEW YORK","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.myaffinitybank.com","9456","9133","0","0","323","0","0","0"
